sr,audio,classID,fold
16713,194458-9-0-34.wav,2,4
16714,194458-9-1-122.wav,2,4
16715,194458-9-1-75.wav,2,4
16716,194458-9-1-91.wav,2,4
16717,194732-9-0-126.wav,2,1
16718,194732-9-0-163.wav,2,1
16719,194732-9-0-171.wav,2,1
16720,194732-9-0-175.wav,2,1
16721,194732-9-0-191.wav,2,1
16722,194732-9-0-41.wav,2,1
16723,194732-9-0-95.wav,2,1
16724,194733-9-0-1.wav,2,8
16725,194733-9-0-10.wav,2,8
16726,194733-9-0-11.wav,2,8
16727,194733-9-0-12.wav,2,8
16728,194733-9-0-14.wav,2,8
16729,194733-9-0-16.wav,2,8
16730,194733-9-0-7.wav,2,8
16731,194753-3-0-0.wav,2,6
16732,194753-3-1-0.wav,2,6
16733,194753-3-2-0.wav,2,6
16734,194753-3-3-0.wav,2,6
16735,194754-3-0-0.wav,2,7
16736,194754-3-0-1.wav,2,7
16737,194754-3-0-2.wav,2,7
16738,194841-9-0-130.wav,2,2
16739,194841-9-0-144.wav,2,2
16740,194841-9-0-164.wav,2,2
16741,194841-9-0-178.wav,2,2
16742,194841-9-0-222.wav,2,2
16743,194841-9-0-48.wav,2,2
16744,194910-9-0-108.wav,2,5
16745,194910-9-0-26.wav,2,5
16746,194910-9-0-5.wav,2,5
16747,194910-9-0-63.wav,2,5
16748,194910-9-0-65.wav,2,5
16749,19496-3-0-0.wav,2,3
16750,19496-3-1-0.wav,2,3
16751,19496-3-1-1.wav,2,3
16752,194962-5-0-0.wav,2,7
16753,194962-5-0-1.wav,2,7
16754,194962-5-0-2.wav,2,7
16755,19503-3-0-0.wav,2,5
16756,19503-3-1-0.wav,2,5
16757,19503-3-2-0.wav,2,5
16758,195063-4-0-0.wav,2,10
16759,195063-4-1-0.wav,2,10
16760,195451-5-0-0.wav,2,3
16761,195451-5-0-1.wav,2,3
16762,195451-5-0-10.wav,2,3
16763,195451-5-0-11.wav,2,3
16764,195451-5-0-12.wav,2,3
16765,195451-5-0-13.wav,2,3
16766,195451-5-0-14.wav,2,3
16767,195451-5-0-15.wav,2,3
16768,195451-5-0-16.wav,2,3
16769,195451-5-0-17.wav,2,3
16770,195451-5-0-18.wav,2,3
16771,195451-5-0-19.wav,2,3
16772,195451-5-0-2.wav,2,3
16773,195451-5-0-20.wav,2,3
16774,195451-5-0-21.wav,2,3
16775,195451-5-0-3.wav,2,3
16776,195451-5-0-4.wav,2,3
16777,195451-5-0-5.wav,2,3
16778,195451-5-0-6.wav,2,3
16779,195451-5-0-7.wav,2,3
16780,195451-5-0-8.wav,2,3
16781,195451-5-0-9.wav,2,3
16782,195969-0-0-1.wav,2,4
16783,195969-0-0-10.wav,2,4
16784,195969-0-0-12.wav,2,4
16785,195969-0-0-13.wav,2,4
16786,195969-0-0-14.wav,2,4
16787,195969-0-0-15.wav,2,4
16788,195969-0-0-17.wav,2,4
16789,195969-0-0-18.wav,2,4
16790,195969-0-0-19.wav,2,4
16791,195969-0-0-2.wav,2,4
16792,195969-0-0-20.wav,2,4
16793,195969-0-0-21.wav,2,4
16794,195969-0-0-22.wav,2,4
16795,195969-0-0-24.wav,2,4
16796,195969-0-0-25.wav,2,4
16797,195969-0-0-26.wav,2,4
16798,195969-0-0-28.wav,2,4
16799,195969-0-0-4.wav,2,4
16800,195969-0-0-5.wav,2,4
16801,195969-0-0-6.wav,2,4
16802,195969-0-0-7.wav,2,4
16803,195969-0-0-8.wav,2,4
16804,195969-0-0-9.wav,2,4
16805,196057-2-0-0.wav,2,8
16806,196058-2-0-0.wav,2,9
16807,196059-2-0-0.wav,2,7
16808,196059-2-0-1.wav,2,7
16809,196060-2-0-0.wav,2,3
16810,196061-2-0-0.wav,2,4
16811,196062-2-0-0.wav,2,5
16812,196063-2-0-0.wav,2,2
16813,196063-2-0-1.wav,2,2
16814,196063-2-0-2.wav,2,2
16815,196064-2-0-0.wav,2,7
16816,196065-2-0-0.wav,2,1
16817,196066-2-0-0.wav,2,9
16818,196066-2-0-1.wav,2,9
16819,196067-2-0-0.wav,2,2
16820,196068-2-0-0.wav,2,8
16821,196068-2-0-1.wav,2,8
16822,196069-2-0-0.wav,2,10
16823,196070-2-0-0.wav,2,7
16824,196070-2-0-1.wav,2,7
16825,196070-2-0-2.wav,2,7
16826,196070-2-0-3.wav,2,7
16827,196070-2-0-4.wav,2,7
16828,196070-2-0-5.wav,2,7
16829,196071-2-0-0.wav,2,5
16830,196072-2-0-0.wav,2,4
16831,196073-2-0-0.wav,2,3
16832,196074-2-0-0.wav,2,8
16833,196075-2-0-0.wav,2,7
16834,196076-2-0-0.wav,2,6
16835,196077-2-0-0.wav,2,6
16836,196077-2-0-1.wav,2,6
16837,196078-2-0-0.wav,2,2
16838,196079-2-0-0.wav,2,1
16839,196080-2-0-0.wav,2,4
16840,196081-2-0-0.wav,2,5
16841,196082-2-0-0.wav,2,2
16842,196083-2-0-0.wav,2,3
16843,196084-2-0-0.wav,2,10
16844,196084-2-0-1.wav,2,10
16845,196084-2-0-2.wav,2,10
16846,196085-2-0-0.wav,2,5
16847,196085-2-0-1.wav,2,5
16848,196085-2-0-2.wav,2,5
16849,196085-2-0-3.wav,2,5
16850,196085-2-0-4.wav,2,5
16851,196086-2-0-0.wav,2,10
16852,196087-2-0-0.wav,2,1
16853,196088-2-0-0.wav,2,6
16854,196127-3-0-0.wav,2,10
16855,196127-3-0-1.wav,2,10
16856,196127-3-0-3.wav,2,10
16857,196127-3-0-4.wav,2,10
16858,196384-9-0-11.wav,2,2
16859,196384-9-0-15.wav,2,2
16860,196384-9-0-16.wav,2,2
16861,196384-9-0-18.wav,2,2
16862,196384-9-0-2.wav,2,2
16863,196384-9-0-27.wav,2,2
16864,196400-6-0-0.wav,2,1
16865,196561-3-0-16.wav,2,8
16866,196561-3-0-29.wav,2,8
16867,196561-3-0-44.wav,2,8
16868,196561-3-0-9.wav,2,8
16869,197073-3-0-0.wav,2,1
16870,197073-3-3-0.wav,2,1
16871,197073-3-4-3.wav,2,1
16872,197073-3-7-0.wav,2,1
16873,197074-3-0-4.wav,2,3
16874,197074-3-0-5.wav,2,3
16875,197074-3-0-6.wav,2,3
16876,197075-3-1-1.wav,2,6
16877,197075-3-4-1.wav,2,6
16878,197075-3-6-0.wav,2,6
16879,197075-3-7-5.wav,2,6
16880,197080-3-0-1.wav,2,7
16881,197080-3-0-6.wav,2,7
16882,197080-3-0-7.wav,2,7
16883,197080-3-1-0.wav,2,7
16884,197243-3-0-0.wav,2,5
16885,197243-3-1-0.wav,2,5
16886,197318-6-0-0.wav,2,1
16887,197318-6-1-0.wav,2,1
16888,197318-6-10-0.wav,2,1
16889,197318-6-11-0.wav,2,1
16890,197318-6-12-0.wav,2,1
16891,197318-6-2-0.wav,2,1
16892,197318-6-3-0.wav,2,1
16893,197318-6-4-0.wav,2,1
16894,197318-6-5-0.wav,2,1
16895,197318-6-6-0.wav,2,1
16896,197318-6-7-0.wav,2,1
16897,197318-6-8-0.wav,2,1
16898,197318-6-9-0.wav,2,1
16899,197320-6-0-0.wav,2,2
16900,197320-6-1-0.wav,2,2
16901,197320-6-10-0.wav,2,2
16902,197320-6-11-0.wav,2,2
16903,197320-6-12-0.wav,2,2
16904,197320-6-2-0.wav,2,2
16905,197320-6-3-0.wav,2,2
16906,197320-6-4-0.wav,2,2
16907,197320-6-5-0.wav,2,2
16908,197320-6-6-0.wav,2,2
16909,197320-6-7-0.wav,2,2
16910,197320-6-8-0.wav,2,2
16911,197320-6-9-0.wav,2,2
16912,197554-2-0-23.wav,2,10
16913,197554-2-0-26.wav,2,10
16914,197554-2-0-28.wav,2,10
16915,197554-2-0-3.wav,2,10
16916,197554-2-0-60.wav,2,10
16917,197554-2-0-69.wav,2,10
16918,197554-2-0-74.wav,2,10
16919,197554-2-0-82.wav,2,10
16920,199261-3-0-0.wav,2,10
16921,199261-3-0-1.wav,2,10
16922,199261-3-0-2.wav,2,10
16923,199261-3-0-4.wav,2,10
16924,199769-1-0-0.wav,2,3
16925,199769-1-0-1.wav,2,3
16926,199769-1-0-10.wav,2,3
16927,199769-1-0-11.wav,2,3
16928,199769-1-0-12.wav,2,3
16929,199769-1-0-13.wav,2,3
16930,199769-1-0-14.wav,2,3
16931,199769-1-0-15.wav,2,3
16932,199769-1-0-16.wav,2,3
16933,199769-1-0-17.wav,2,3
16934,199769-1-0-18.wav,2,3
16935,199769-1-0-2.wav,2,3
16936,199769-1-0-3.wav,2,3
16937,199769-1-0-4.wav,2,3
16938,199769-1-0-5.wav,2,3
16939,199769-1-0-6.wav,2,3
16940,199769-1-0-7.wav,2,3
16941,199769-1-0-8.wav,2,3
16942,199769-1-0-9.wav,2,3
16943,199929-4-0-0.wav,2,4
16944,199929-4-1-0.wav,2,4
16945,199929-4-2-0.wav,2,4
16946,20015-3-0-12.wav,2,5
16947,20015-3-0-14.wav,2,5
16948,20015-3-0-19.wav,2,5
16949,20015-3-0-4.wav,2,5
16950,200161-3-6-0.wav,2,3
16951,200161-3-6-3.wav,2,3
16952,200161-3-6-4.wav,2,3
16953,200161-3-7-0.wav,2,3
16954,200460-6-0-0.wav,2,10
16955,200460-6-1-0.wav,2,10
16956,200460-6-2-0.wav,2,10
16957,200460-6-3-0.wav,2,10
16958,200460-6-4-0.wav,2,10
16959,200460-6-5-0.wav,2,10
16960,200786-5-0-0.wav,2,10
16961,200786-5-1-0.wav,2,10
16962,200786-5-1-1.wav,2,10
16963,200786-5-1-2.wav,2,10
16964,200786-5-1-3.wav,2,10
16965,200786-5-1-4.wav,2,10
16966,200786-5-1-5.wav,2,10
16967,201207-3-0-0.wav,2,4
16968,201207-3-13-0.wav,2,4
16969,201207-3-21-0.wav,2,4
16970,201207-3-29-0.wav,2,4
16971,201652-5-0-0.wav,2,2
16972,201652-5-0-1.wav,2,2
16973,201652-5-0-2.wav,2,2
16974,201652-5-0-3.wav,2,2
16975,201652-5-1-0.wav,2,2
16976,201652-5-2-0.wav,2,2
16977,201652-5-2-1.wav,2,2
16978,201652-5-2-2.wav,2,2
16979,201652-5-2-3.wav,2,2
16980,201652-5-2-4.wav,2,2
16981,201652-5-2-5.wav,2,2
16982,201652-5-3-0.wav,2,2
16983,201652-5-3-1.wav,2,2
16984,201652-5-3-2.wav,2,2
16985,201652-5-3-3.wav,2,2
16986,201652-5-3-4.wav,2,2
16987,201652-5-4-0.wav,2,2
16988,201652-5-4-1.wav,2,2
16989,201652-5-4-2.wav,2,2
16990,201652-5-4-3.wav,2,2
16991,201652-5-4-4.wav,2,2
16992,201652-5-4-5.wav,2,2
16993,201652-5-4-6.wav,2,2
16994,201652-5-4-7.wav,2,2
16995,201652-5-4-8.wav,2,2
16996,201652-5-4-9.wav,2,2
16997,201652-5-5-0.wav,2,2
16998,201652-5-5-1.wav,2,2
16999,201652-5-5-2.wav,2,2
17000,201652-5-5-3.wav,2,2
17001,201652-5-5-4.wav,2,2
17002,201652-5-5-5.wav,2,2
17003,201988-5-0-0.wav,2,7
17004,201988-5-0-1.wav,2,7
17005,201988-5-0-10.wav,2,7
17006,201988-5-0-11.wav,2,7
17007,201988-5-0-12.wav,2,7
17008,201988-5-0-13.wav,2,7
17009,201988-5-0-14.wav,2,7
17010,201988-5-0-15.wav,2,7
17011,201988-5-0-16.wav,2,7
17012,201988-5-0-17.wav,2,7
17013,201988-5-0-18.wav,2,7
17014,201988-5-0-19.wav,2,7
17015,201988-5-0-2.wav,2,7
17016,201988-5-0-20.wav,2,7
17017,201988-5-0-21.wav,2,7
17018,201988-5-0-22.wav,2,7
17019,201988-5-0-3.wav,2,7
17020,201988-5-0-4.wav,2,7
17021,201988-5-0-5.wav,2,7
17022,201988-5-0-6.wav,2,7
17023,201988-5-0-7.wav,2,7
17024,201988-5-0-8.wav,2,7
17025,201988-5-0-9.wav,2,7
17026,201988-5-1-0.wav,2,7
17027,202334-9-0-105.wav,2,10
17028,202334-9-0-106.wav,2,10
17029,202334-9-0-137.wav,2,10
17030,202334-9-0-202.wav,2,10
17031,202334-9-0-63.wav,2,10
17032,202334-9-0-88.wav,2,10
17033,202516-0-0-0.wav,2,7
17034,202516-0-0-1.wav,2,7
17035,202516-0-0-10.wav,2,7
17036,202516-0-0-11.wav,2,7
17037,202516-0-0-2.wav,2,7
17038,202516-0-0-3.wav,2,7
17039,202516-0-0-4.wav,2,7
17040,202516-0-0-5.wav,2,7
17041,202516-0-0-6.wav,2,7
17042,202516-0-0-7.wav,2,7
17043,202516-0-0-8.wav,2,7
17044,202516-0-0-9.wav,2,7
17045,202517-0-0-0.wav,2,4
17046,20285-3-0-0.wav,2,5
17047,20285-3-1-0.wav,2,5
17048,20285-3-1-1.wav,2,5
17049,20285-3-2-0.wav,2,5
17050,203128-3-1-0.wav,2,2
17051,203128-3-3-0.wav,2,2
17052,203128-3-6-0.wav,2,2
17053,203128-3-9-0.wav,2,2
17054,203355-3-0-0.wav,2,6
17055,203355-3-1-0.wav,2,6
17056,203356-3-0-0.wav,2,1
17057,203356-3-0-1.wav,2,1
17058,203356-3-0-2.wav,2,1
17059,203356-3-0-3.wav,2,1
17060,203424-9-0-15.wav,2,10
17061,203424-9-0-18.wav,2,10
17062,203424-9-0-26.wav,2,10
17063,203424-9-0-34.wav,2,10
17064,203424-9-0-4.wav,2,10
17065,203424-9-0-46.wav,2,10
17066,203440-3-0-0.wav,2,1
17067,203440-3-0-1.wav,2,1
17068,203440-3-0-5.wav,2,1
17069,203440-3-0-6.wav,2,1
17070,203516-3-0-0.wav,2,5
17071,203654-9-0-15.wav,2,5
17072,203654-9-0-28.wav,2,5
17073,203654-9-0-39.wav,2,5
17074,203654-9-0-42.wav,2,5
17075,203654-9-0-60.wav,2,5
17076,203654-9-0-8.wav,2,5
17077,203913-8-0-0.wav,2,5
17078,203913-8-0-1.wav,2,5
17079,203913-8-0-10.wav,2,5
17080,203913-8-0-11.wav,2,5
17081,203913-8-0-12.wav,2,5
17082,203913-8-0-2.wav,2,5
17083,203913-8-0-3.wav,2,5
17084,203913-8-0-4.wav,2,5
17085,203913-8-0-5.wav,2,5
17086,203913-8-0-6.wav,2,5
17087,203913-8-0-7.wav,2,5
17088,203913-8-0-8.wav,2,5
17089,203913-8-0-9.wav,2,5
17090,203913-8-1-0.wav,2,5
17091,203913-8-1-1.wav,2,5
17092,203913-8-1-2.wav,2,5
17093,203913-8-1-3.wav,2,5
17094,203913-8-1-4.wav,2,5
17095,203913-8-1-5.wav,2,5
17096,203929-7-1-0.wav,2,2
17097,203929-7-1-1.wav,2,2
17098,203929-7-1-2.wav,2,2
17099,203929-7-1-3.wav,2,2
17100,203929-7-1-6.wav,2,2
17101,203929-7-1-7.wav,2,2
17102,203929-7-1-8.wav,2,2
17103,203929-7-10-0.wav,2,2
17104,203929-7-10-1.wav,2,2
17105,203929-7-10-2.wav,2,2
17106,203929-7-2-0.wav,2,2
17107,203929-7-2-11.wav,2,2
17108,203929-7-2-2.wav,2,2
17109,203929-7-2-3.wav,2,2
17110,203929-7-2-5.wav,2,2
17111,203929-7-2-6.wav,2,2
17112,203929-7-2-8.wav,2,2
17113,203929-7-2-9.wav,2,2
17114,203929-7-3-1.wav,2,2
17115,203929-7-3-10.wav,2,2
17116,203929-7-3-2.wav,2,2
17117,203929-7-3-3.wav,2,2
17118,203929-7-3-5.wav,2,2
17119,203929-7-3-9.wav,2,2
17120,203929-7-4-0.wav,2,2
17121,203929-7-4-1.wav,2,2
17122,203929-7-4-10.wav,2,2
17123,203929-7-4-11.wav,2,2
17124,203929-7-4-12.wav,2,2
17125,203929-7-4-2.wav,2,2
17126,203929-7-4-4.wav,2,2
17127,203929-7-4-6.wav,2,2
17128,203929-7-4-7.wav,2,2
17129,203929-7-4-8.wav,2,2
17130,203929-7-5-0.wav,2,2
17131,203929-7-5-1.wav,2,2
17132,203929-7-5-10.wav,2,2
17133,203929-7-5-11.wav,2,2
17134,203929-7-5-6.wav,2,2
17135,203929-7-5-7.wav,2,2
17136,203929-7-6-1.wav,2,2
17137,203929-7-6-10.wav,2,2
17138,203929-7-6-11.wav,2,2
17139,203929-7-6-2.wav,2,2
17140,203929-7-6-3.wav,2,2
17141,203929-7-6-8.wav,2,2
17142,203929-7-6-9.wav,2,2
17143,203929-7-7-0.wav,2,2
17144,203929-7-7-10.wav,2,2
17145,203929-7-7-12.wav,2,2
17146,203929-7-7-13.wav,2,2
17147,203929-7-7-14.wav,2,2
17148,203929-7-7-15.wav,2,2
17149,203929-7-7-16.wav,2,2
17150,203929-7-7-2.wav,2,2
17151,203929-7-7-3.wav,2,2
17152,203929-7-7-4.wav,2,2
17153,203929-7-7-9.wav,2,2
17154,203929-7-8-0.wav,2,2
17155,203929-7-9-0.wav,2,2
17156,203929-7-9-11.wav,2,2
17157,203929-7-9-12.wav,2,2
17158,203929-7-9-15.wav,2,2
17159,203929-7-9-17.wav,2,2
17160,203929-7-9-18.wav,2,2
17161,203929-7-9-19.wav,2,2
17162,203929-7-9-20.wav,2,2
17163,203929-7-9-24.wav,2,2
17164,203929-7-9-4.wav,2,2
17165,203929-7-9-6.wav,2,2
17166,203929-7-9-8.wav,2,2
17167,203929-7-9-9.wav,2,2
17168,203956-1-0-0.wav,2,4
17169,203962-5-0-0.wav,2,5
17170,203962-5-0-1.wav,2,5
17171,204067-2-0-1.wav,2,9
17172,204067-2-0-20.wav,2,9
17173,204067-2-0-29.wav,2,9
17174,204067-2-0-3.wav,2,9
17175,204067-2-0-30.wav,2,9
17176,204067-2-0-32.wav,2,9
17177,204067-2-0-35.wav,2,9
17178,204067-2-0-39.wav,2,9
17179,204240-0-0-0.wav,2,6
17180,204240-0-0-1.wav,2,6
17181,204240-0-0-10.wav,2,6
17182,204240-0-0-11.wav,2,6
17183,204240-0-0-12.wav,2,6
17184,204240-0-0-13.wav,2,6
17185,204240-0-0-14.wav,2,6
17186,204240-0-0-15.wav,2,6
17187,204240-0-0-16.wav,2,6
17188,204240-0-0-17.wav,2,6
17189,204240-0-0-18.wav,2,6
17190,204240-0-0-19.wav,2,6
17191,204240-0-0-2.wav,2,6
17192,204240-0-0-20.wav,2,6
17193,204240-0-0-21.wav,2,6
17194,204240-0-0-22.wav,2,6
17195,204240-0-0-23.wav,2,6
17196,204240-0-0-25.wav,2,6
17197,204240-0-0-26.wav,2,6
17198,204240-0-0-27.wav,2,6
17199,204240-0-0-28.wav,2,6
17200,204240-0-0-29.wav,2,6
17201,204240-0-0-3.wav,2,6
17202,204240-0-0-30.wav,2,6
17203,204240-0-0-31.wav,2,6
17204,204240-0-0-32.wav,2,6
17205,204240-0-0-33.wav,2,6
17206,204240-0-0-34.wav,2,6
17207,204240-0-0-35.wav,2,6
17208,204240-0-0-5.wav,2,6
17209,204240-0-0-6.wav,2,6
17210,204240-0-0-7.wav,2,6
17211,204240-0-0-8.wav,2,6
17212,204240-0-0-9.wav,2,6
17213,204408-2-0-19.wav,2,5
17214,204408-2-0-2.wav,2,5
17215,204408-2-0-21.wav,2,5
17216,204408-2-0-36.wav,2,5
17217,204408-2-0-54.wav,2,5
17218,204408-2-0-8.wav,2,5
17219,204408-2-0-83.wav,2,5
17220,204408-2-0-9.wav,2,5
17221,204526-2-0-121.wav,2,8
17222,204526-2-0-134.wav,2,8
17223,204526-2-0-153.wav,2,8
17224,204526-2-0-160.wav,2,8
17225,204526-2-0-166.wav,2,8
17226,204526-2-0-193.wav,2,8
17227,204526-2-0-71.wav,2,8
17228,204765-1-0-0.wav,2,4
17229,204773-3-7-1.wav,2,2
17230,204773-3-8-0.wav,2,2
17231,204773-3-9-0.wav,2,2
17232,204773-3-9-1.wav,2,2
17233,204919-3-0-0.wav,2,6
17234,204919-3-1-0.wav,2,6
17235,204919-3-3-0.wav,2,6
17236,204919-3-4-0.wav,2,6
17237,205013-6-0-0.wav,2,10
17238,205610-4-0-0.wav,2,8
17239,205610-4-0-1.wav,2,8
17240,205610-4-0-2.wav,2,8
17241,205610-4-0-3.wav,2,8
17242,205610-4-0-4.wav,2,8
17243,205610-4-0-5.wav,2,8
17244,20571-3-0-0.wav,2,10
17245,20571-3-1-0.wav,2,10
17246,205874-4-0-0.wav,2,5
17247,205874-4-1-0.wav,2,5
17248,205874-4-10-0.wav,2,5
17249,205874-4-11-0.wav,2,5
17250,205874-4-2-0.wav,2,5
17251,205874-4-3-0.wav,2,5
17252,205874-4-4-0.wav,2,5
17253,205874-4-5-0.wav,2,5
17254,205874-4-6-0.wav,2,5
17255,205874-4-7-0.wav,2,5
17256,205874-4-8-0.wav,2,5
17257,205874-4-9-0.wav,2,5
17258,205878-4-0-0.wav,2,5
17259,206037-2-0-11.wav,2,4
17260,206037-2-0-21.wav,2,4
17261,206037-2-0-22.wav,2,4
17262,206037-2-0-25.wav,2,4
17263,206037-2-0-3.wav,2,4
17264,206037-2-0-38.wav,2,4
17265,206037-2-0-4.wav,2,4
17266,206037-2-0-40.wav,2,4
17267,20688-2-0-0.wav,2,4
17268,20688-2-0-1.wav,2,4
17269,20688-2-0-2.wav,2,4
17270,20688-2-0-3.wav,2,4
17271,20688-2-0-4.wav,2,4
17272,207124-3-0-0.wav,2,3
17273,207124-3-1-0.wav,2,3
17274,207124-3-2-0.wav,2,3
17275,207211-2-0-100.wav,2,9
17276,207211-2-0-11.wav,2,9
17277,207211-2-0-141.wav,2,9
17278,207211-2-0-58.wav,2,9
17279,207211-2-0-72.wav,2,9
17280,207211-2-0-82.wav,2,9
17281,207211-2-0-88.wav,2,9
17282,207211-2-0-89.wav,2,9
17283,207213-2-0-109.wav,2,10
17284,207213-2-0-130.wav,2,10
17285,207213-2-0-134.wav,2,10
17286,207213-2-0-41.wav,2,10
17287,207213-2-0-52.wav,2,10
17288,207213-2-0-73.wav,2,10
17289,207213-2-0-81.wav,2,10
17290,207213-2-0-85.wav,2,10
17291,207214-2-0-126.wav,2,8
17292,207214-2-0-26.wav,2,8
17293,207214-2-0-3.wav,2,8
17294,207214-2-0-31.wav,2,8
17295,207214-2-0-54.wav,2,8
17296,207214-2-0-62.wav,2,8
17297,207214-2-0-63.wav,2,8
17298,207214-2-0-68.wav,2,8
17299,207216-2-0-112.wav,2,7
17300,207216-2-0-119.wav,2,7
17301,207216-2-0-128.wav,2,7
17302,207216-2-0-130.wav,2,7
17303,207216-2-0-137.wav,2,7
17304,207216-2-0-22.wav,2,7
17305,207216-2-0-43.wav,2,7
17306,207216-2-0-66.wav,2,7
17307,207369-3-0-0.wav,2,8
17308,207962-3-0-0.wav,2,7
17309,207962-3-1-0.wav,2,7
17310,207962-3-2-0.wav,2,7
17311,208030-3-0-0.wav,2,6
17312,208030-3-1-0.wav,2,6
17313,208030-3-2-0.wav,2,6
17314,208030-3-4-0.wav,2,6
17315,20841-3-2-0.wav,2,3
17316,20841-3-3-0.wav,2,3
17317,20841-3-4-0.wav,2,3
17318,20841-3-6-0.wav,2,3
17319,208652-8-0-0.wav,2,10
17320,208652-8-2-0.wav,2,10
17321,208652-8-4-0.wav,2,10
17322,208652-8-6-0.wav,2,10
17323,209672-3-0-0.wav,2,10
17324,209672-3-3-0.wav,2,10
17325,209672-3-6-0.wav,2,10
17326,209672-3-8-0.wav,2,10
17327,209864-5-0-0.wav,2,4
17328,209864-5-0-1.wav,2,4
17329,209864-5-0-2.wav,2,4
17330,209864-5-0-3.wav,2,4
17331,209992-5-0-0.wav,2,7
17332,209992-5-1-4.wav,2,7
17333,209992-5-1-7.wav,2,7
17334,209992-5-2-100.wav,2,7
17335,209992-5-2-114.wav,2,7
17336,209992-5-2-115.wav,2,7
17337,209992-5-2-116.wav,2,7
17338,209992-5-2-131.wav,2,7
17339,209992-5-2-137.wav,2,7
17340,209992-5-2-138.wav,2,7
17341,209992-5-2-26.wav,2,7
17342,209992-5-2-42.wav,2,7
17343,209992-5-2-43.wav,2,7
17344,209992-5-2-77.wav,2,7
17345,209992-5-2-79.wav,2,7
17346,209992-5-2-8.wav,2,7
17347,209992-5-2-81.wav,2,7
17348,209992-5-2-82.wav,2,7
17349,209992-5-2-87.wav,2,7
17350,209992-5-2-91.wav,2,7
17351,209992-5-3-22.wav,2,7
17352,209992-5-3-5.wav,2,7
17353,209992-5-3-6.wav,2,7
17354,209992-5-4-1.wav,2,7
17355,209992-5-4-15.wav,2,7
17356,209992-5-4-17.wav,2,7
17357,209992-5-4-3.wav,2,7
17358,21187-5-0-0.wav,2,5
17359,21683-9-0-15.wav,2,7
17360,21683-9-0-18.wav,2,7
17361,21683-9-0-3.wav,2,7
17362,21683-9-0-30.wav,2,7
17363,21683-9-0-34.wav,2,7
17364,21683-9-0-39.wav,2,7
17365,21683-9-0-45.wav,2,7
17366,21684-9-0-12.wav,2,1
17367,21684-9-0-25.wav,2,1
17368,21684-9-0-30.wav,2,1
17369,21684-9-0-39.wav,2,1
17370,21684-9-0-5.wav,2,1
17371,21684-9-0-50.wav,2,1
17372,21684-9-0-7.wav,2,1
17373,22347-3-0-0.wav,2,2
17374,22347-3-1-1.wav,2,2
17375,22347-3-1-2.wav,2,2
17376,22347-3-3-0.wav,2,2
17377,22601-8-0-0.wav,2,3
17378,22601-8-0-1.wav,2,3
17379,22601-8-0-10.wav,2,3
17380,22601-8-0-11.wav,2,3
17381,22601-8-0-12.wav,2,3
17382,22601-8-0-13.wav,2,3
17383,22601-8-0-14.wav,2,3
17384,22601-8-0-15.wav,2,3
17385,22601-8-0-16.wav,2,3
17386,22601-8-0-17.wav,2,3
17387,22601-8-0-18.wav,2,3
17388,22601-8-0-19.wav,2,3
17389,22601-8-0-2.wav,2,3
17390,22601-8-0-20.wav,2,3
17391,22601-8-0-21.wav,2,3
17392,22601-8-0-22.wav,2,3
17393,22601-8-0-23.wav,2,3
17394,22601-8-0-24.wav,2,3
17395,22601-8-0-25.wav,2,3
17396,22601-8-0-26.wav,2,3
17397,22601-8-0-27.wav,2,3
17398,22601-8-0-28.wav,2,3
17399,22601-8-0-29.wav,2,3
17400,22601-8-0-3.wav,2,3
17401,22601-8-0-30.wav,2,3
17402,22601-8-0-31.wav,2,3
17403,22601-8-0-32.wav,2,3
17404,22601-8-0-33.wav,2,3
17405,22601-8-0-34.wav,2,3
17406,22601-8-0-35.wav,2,3
17407,22601-8-0-36.wav,2,3
17408,22601-8-0-37.wav,2,3
17409,22601-8-0-38.wav,2,3
17410,22601-8-0-39.wav,2,3
17411,22601-8-0-4.wav,2,3
17412,22601-8-0-40.wav,2,3
17413,22601-8-0-41.wav,2,3
17414,22601-8-0-42.wav,2,3
17415,22601-8-0-43.wav,2,3
17416,22601-8-0-44.wav,2,3
17417,22601-8-0-45.wav,2,3
17418,22601-8-0-46.wav,2,3
17419,22601-8-0-47.wav,2,3
17420,22601-8-0-48.wav,2,3
17421,22601-8-0-49.wav,2,3
17422,22601-8-0-5.wav,2,3
17423,22601-8-0-50.wav,2,3
17424,22601-8-0-51.wav,2,3
17425,22601-8-0-52.wav,2,3
17426,22601-8-0-53.wav,2,3
17427,22601-8-0-54.wav,2,3
17428,22601-8-0-6.wav,2,3
17429,22601-8-0-7.wav,2,3
17430,22601-8-0-8.wav,2,3
17431,22601-8-0-9.wav,2,3
17432,22882-5-0-0.wav,2,9
17433,22882-5-0-1.wav,2,9
17434,22883-7-1-0.wav,2,4
17435,22883-7-10-0.wav,2,4
17436,22883-7-100-0.wav,2,4
17437,22883-7-11-0.wav,2,4
17438,22883-7-110-1.wav,2,4
17439,22883-7-17-2.wav,2,4
17440,22883-7-17-4.wav,2,4
17441,22883-7-17-5.wav,2,4
17442,22883-7-18-0.wav,2,4
17443,22883-7-19-0.wav,2,4
17444,22883-7-21-0.wav,2,4
17445,22883-7-23-0.wav,2,4
17446,22883-7-24-0.wav,2,4
17447,22883-7-27-0.wav,2,4
17448,22883-7-28-0.wav,2,4
